timestamp,cpu_percent,memory_mb,blink_count,frown_count,too_close_count,fps,latency
1735832145.6975923,0.0,290.46875,0,0,0,0,0
1735832146.6987264,12.0,307.1171875,0,0,0,0,0
1735832147.700109,6.0,309.1328125,0,0,0,0,0
1735832148.70133,12.0,309.13671875,0,0,0,0,0
1735832149.702624,9.0,309.13671875,0,0,0,0,0
1735832150.703819,8.0,309.140625,0,0,0,0,0
1735832151.7050197,9.0,311.14453125,0,0,0,0,0
1735832152.7062352,11.0,311.1484375,0,0,0,0,0
1735832153.7075384,8.0,311.1640625,0,0,0,0,0
1735832154.7087424,10.0,311.17578125,0,0,0,0,0
1735832155.7099578,8.0,311.19921875,0,0,0,0,0
1735832156.7112062,9.0,311.19921875,0,0,0,0,0
1735832157.7124887,10.0,311.203125,0,0,0,0,0
1735832158.7141795,9.0,311.2109375,0,0,0,0,0
1735832159.7154605,9.0,311.2109375,0,0,0,0,0
1735832160.7168128,8.0,311.21484375,0,0,0,0,0

Summary:
Blinks Detected: 0
Frowns Detected: 144
Too Close Count: 21
Precision (Blink): 0.00
Recall (Blink): 0.00
Precision (Frown): 72.00
Recall (Frown): 72.00
Precision (Too Close): 7.00
Recall (Too Close): 7.00
Average FPS: 8.99
Total Latency: 1014.88 ms
